teks_tweet,lokasi,created_at,username,lang
"@tempodotco Tidak ada yang berani audit karena MBG adalah proyek korupsi @prabowo beserta kroni kroninya,rakyat hanya bisa mengelus dada negeri ini dihancurkan dengan bermacam cara.",,2026-04-25T16:57:16.000Z,iskandar__fauzi,in
PRABOWO menyumbang kemerosotan pendidikan indonesia lewat MBG tapi jokowi mulyono pdio via nadiem makarim adalah penjahat yang bikin indo makin terbelakang,,2026-04-26T17:14:50.000Z,eliswija,in
"MBG itu awalnya dari jokowi,lalu diteruskan prabowo-gibran,kepala MBG dan BGN itu Relawan Projo https://t.co/aLjZR9RX2Q",,2026-04-25T13:07:47.000Z,zelda09a,in
Banyak yg milih Pak @prabowo tuk jadi presiden itu karena mengira bahwa Pak Prabowo bakal punya program2 yg bagus tuk rakyat...dan ternyata program2nya malah sampah gini...MBG dan KOPDES itu program sampah karena isinya korupsi gila2an... https://t.co/lhc6lTBHAw,,2026-04-25T01:40:41.000Z,DewiPutriku06,in
"Semua efisiensi, kecuali MBG &amp; KMP. Pokonya ada @prabowo https://t.co/m0rVuvQ795",,2026-04-26T07:59:58.000Z,syarifsiru,in
Wok @prabowo plis deeehhh MBG itu momok penghancur negara ini!!! Apalagi kopdes MP ga jelas itu!!!! PLISSS STOOOOP! @Gerindra,,2026-04-26T10:06:13.000Z,bungdree,in
Alangkah susahnya yaa @DPR_RI  dan @prabowo memperjuangkan Guru ... padahal kalau mau mah bikin UU mudah saja asal ada kemauan .... tapi kalau urusan MBg belm ada UU nya aja jalan jalan aja .. asal ada kemauan...  AnJING GAK Si ??  https://t.co/cEo1WddoPs,,2026-04-26T15:06:11.000Z,riksayuda,in
You are faking idiot @prabowo MBG!!!,,2026-04-26T17:28:47.000Z,bungdree,en
"Displaying stupidity like this... cmon in this era?? You really need to evaluate your MBG @prabowo kemana @KPK_RI @DivHumas_Polri  

https://t.co/6hK98mpObW
Gw org yg appreciate ide MBG bagus karena itu penting.. tapi this is really another corruption case. Stop before it's too",,2026-04-24T21:20:03.000Z,Maomao1589,en
"Nih kelakuan anak buahmu, pak @prabowo . Orang ini sdh ngibulin anda dg kengatakan menu MBG per hr dg daging sapi sebanyak 19 rb ekor",,2026-04-23T12:28:30.000Z,Ari3Ghozi,in
"MBG kacau balau.
Prabowo mana tahu soal beginian?",,2026-04-26T09:46:08.000Z,anneserlo,in
Salah satu bentuk Korupsi yang sangat menjijikkan yaitu membuang Makanan yang kemudian diklaim sebagai Penyerapan MBG yang kemudian ditagihkan kepada Negara - MBG itu pusatnya Money Laundering Uang Haram menjadi Halal cc mas Broo @prabowo #hening  https://t.co/oNQWWopW32,,2026-04-25T07:32:31.000Z,asboediono_id,in
stop diskursus mbg jelek ini ndut @ prabowo https://t.co/5ZUy64m2n1,,2026-04-26T06:50:04.000Z,ksjcsb_,in
https://t.co/QK25sAUuOr #MBG #Prabowo @MBG @Cianjur @Jabar,,2026-04-26T04:49:01.000Z,sumutco,qme
Daripada buat MBG dan KOPDES mending dananya buat buka kawasan industri biar membuka lebih banyak lapangan pekerjaan Ndut @prabowo,,2026-04-25T16:45:24.000Z,DandyPurwanto_,in
"@Opposite6888 @Joes22525134 Bagi prabowo MBG adalah satu2nya senjata utk menuju 2029..

Dan MBG 'mengikat' bnyak lembaga serta pejabat. Shg sulit bhkan mungkin takkan tersentuh.. 

Tp perlu diingat, siapapun kelak lawan Prabowo di kampanye 2029: MBG akan menjadi 'senjata' utk menyerang prabowo..",,2026-04-24T10:16:56.000Z,LanangJagad31,in
"intine @prabowo asu, dadan bajingan, MBG kuonthol, rezim anjing, dah lama kelen tahan lapar y? skg kelen dag diatas semua kelen embat, y bener kalo si anjing @prabowo bilang indonesia bubar 2030, dy ud planning kesono. 

negara makin hari makin g jelas",,2026-04-25T01:56:41.000Z,Pimpinan_Pusat,in
"*Mahfud MD Apresiasi Penataan Ulang Program MBG oleh Presiden Prabowo*
 https://t.co/soMQiuw6hU",,2026-04-26T06:47:53.000Z,romyfanboy,in
Masyarakat diapajaki terus uanghya dihaburkan MBG kelakuan siap sih @prabowo,,2026-04-24T20:49:52.000Z,riksayuda,in
"Ada yg mnghalangi memblok berita keracunan MBG ke presdn Prabowo. Siapa... Jahat sekali. 
@KemensetnegRI 
@setkabgoid @gerindra",,2026-04-26T14:36:03.000Z,EnricoSaba95449,in
"Jika Prabowo lengser, saran saya MBG nya tetap jalan tapi tak lagi pakai vendor dan segala macamnya. Duit MBG langsung diserahin ke sekolah. Biarlah pihak sekolah yg urusin protein dan nutrisi anak didik mereka.",,2026-04-25T00:20:56.000Z,DilanDaewokas,in
"Buat Masyarakst dihimbau untuk segera tarik UANG Znya yg diatas 10 juta..karena negara ini akan mengalami KEBANGKRUTAN TOTAL . Uang di bank akan habis terpakai MBG . Jangan sampai DANA NASABAH BNI yg di AEKNABARA akan terjadi di bank bank Nasional lain. 
@prabowo",,2026-04-26T00:30:29.000Z,rakumza,in
Day 58 @prabowo bilangin sama yang mau apus prodi biar jabatan lu sama MBG aja yang diapus,,2026-04-26T02:40:56.000Z,NandasChamber,in
"setelah ohyul pap salad di kasur dengan piyama lucu, prabowo reflek memberhentikan mbg dan mengalokasikan duitnya ke sektor pendidikan &amp; kesehatan, lalu beliau sadar akan ketidakbecusannya dan turun dari jabatan presiden-nya",,2026-04-24T16:40:55.000Z,DuaKursi6274,in
anying mbg prabowo fuck jelek,,2026-04-25T15:02:06.000Z,jaeyong022,in
"Bukti paling konkret bahwa konten-konten sidak BGN hanyalah tipu-tipu dan sekadar upaya pengharuman citra yang terlalu dipaksakan adalah kolom komentar yang dibatasi.

Halo, ndut @prabowo. Inikah seorang 'Ibu galak' yang kamu maksud itu? bagi kami, nanik s deyang hanyalah seorang https://t.co/EaVIdMF2Nf",,2026-04-25T04:35:11.000Z,menuembegejelek,in
"Bisa kali MBG di stop buat makmurin guru2 honorer, bukan cuma buat para perampok mbg doank @prabowo",,2026-04-24T11:35:13.000Z,imaqueennz,in
"Jika Prabowo lengser dari kursi kekuasaan, MBG bubar suami nganggur tanpa  gaji Rp 19,850.000 per bulan. 

Apakah masih mau pamer kehidupan sosial dan nunjukin rincian output bulanan. 

Guru honorer yg hanya Rp300rb per bulan, kerja dengan sepenuh hati demi mencerdaskan anak https://t.co/GUnWseEdku",,2026-04-24T13:24:55.000Z,Jumianto_RK,in
WOI CEPETAN HAPUS MBG @prabowo,,2026-04-23T10:41:08.000Z,neposhit,in
"Sampai Begini Akibat Keracunan MBGnya Pak Prabowo 😭😭😭

Puluhan siswa SD Negeri 07 Rumbia, Kabupaten Jeneponto, harus dilarikan ke Puskesmas Kamis (23/4/2026) setelah mengalami reaksi alergi diduga akibat mengonsumsi lauk ikan busuk dari program unggulan MBG. https://t.co/9m5cvjIMxl",,2026-04-24T09:39:34.000Z,PaltiHutabarat,in
"🚨 HOT UPDATE 🚨

Setelah resmi bergabung dengan Arsenal dan memperkenalkan Trio MBG. Prabowo kembali membuat kejutan.

Ia turut menggandeng Teddy sebagai Sporting Director, bertepatan dengan momen perayaan ulang tahun Teddy.

Namun suasana sempat memanas dalam konferensi pers, https://t.co/lOPuy7RmFn",,2026-04-23T10:12:16.000Z,txtdarigajelas,in
"Pak @prabowo, usul ini jadi ""Bus Dinas MBG dan KDMP"". Pasti mitra program tersebut pada senang 😮‍💨 https://t.co/ACIhVPh8LO",,2026-04-25T13:04:08.000Z,IRT_Comel,in
Rakyat pasti mau jawaban yg tactical terhadap semua eskalasi anak anak siswa yg terkena Food poisoning MBG @DPR_RI @KemenkeuRI @prabowo @setkabgoid kenapa MBG SPPG tidak ada akun tweeter ?? Sudah ribuan collective grievance dari rakyat yg tidak pernah di filter,,2026-04-25T13:38:26.000Z,twilightslig,in
"Prabowo Minta MBG Fokus ke Kelompok Prioritas, Ini yang Bakal Dapat https://t.co/28sE8u8XOp",,2026-04-24T06:09:07.000Z,detikHealth,in
"@indepenSumatera Hidup Prabowo 
Hidup MBG 
Matilah kalian pemuja MBG program TAIK",,2026-04-24T16:57:48.000Z,Ratu31195942,in
Semua berkat adanya program MBG dari presiden Prabowo. https://t.co/YCV624mtza,,2026-04-25T07:15:40.000Z,nunutNgiyub,in
"Prabowo Panggil Kapolri Listyo ke Hambalang, Bahas Keamanan Hingga MBG https://t.co/2prgq71x0Q",,2026-04-24T12:06:38.000Z,cnbcindonesia,in
Ayam bau bangkai di MBG? Gak masalah. Sepanjang Prabowo yel: Hidup Jokowi Hidup Jokowi Hidup Jokowi.. MBG jalan terus. 😡,,2026-04-25T10:35:04.000Z,EnricoSaba95449,in
"Bangga lihat anak-anak dapat asupan sehat. Transformasi Gizi Bangsa adalah impian kita, Pilar MBG Kuat adalah pondasinya. #IndonesiaSehat https://t.co/H3XTAR8fQX",,2026-04-24T15:27:07.000Z,sutejo_prabowo,in
Tuh anak buah LU NGIBULIN RAKYA SAMA PRESIDENT STOOP MBG AJANG KORUPSI DOANKK @Gerindra @prabowo SHAME ON YOU !!!!!,,2026-04-25T02:14:05.000Z,anak_betmen,in
"Udah jelas buzzer tolol ini salah satu dapat manfaat gelondongan atas pemborosan anggaran lewat MBG.
Dan satu lagi relawan dapet juga ?
Wkwkwk kadang ketololan membuka tabirnya sendiri
MBG PROGRAM POPULIS.
BEGITUPUN KOPDES .
FUCK YOU SELF REZIM PRABOWO",,2026-04-25T05:14:59.000Z,panji_puspo,in
"Program KDMP disiapkan dengan perencanaan matang, pemerintah targetkan 35 ribu tenaga kerja jadi penggerak ekonomi desa berbasis sistem yang transparan dan berkelanjutan.

#koperasidesamerahputih #mbg #bgn #kdmp #prabowo https://t.co/QNjDexsqYs",,2026-04-25T14:38:44.000Z,NVoxis,in
"@viiseriion Gladi bersih DEMO "" Hapus Pogram MBG yang gak jelas itu "" ""Lengserkan Prabowo""",,2026-04-24T08:06:17.000Z,buywle,in
"BREAKING NEWS 🚨

Arsenal resmi menunjuk Prabowo Subianto sebagai bagian dari penguatan strategis untuk merebut posisi puncak Premier League 2025/26 dari Manchester City.

Dalam langkah awal, Prabowo dilaporkan langsung menyalurkan program MBG kepada Viktor Gyökeres dan Kai https://t.co/qiqOR0rdmw",,2026-04-23T05:22:02.000Z,txtdarigajelas,in
"Mereka berharap MBG dapat terus berlanjut agar stabilitas harga dan permintaan tetap terjaga di tengah tantangan biaya produksi dan cuaca.

#MBG #ProgramMBG #Prabowo #PrabowoSubianto #Gerindra",,2026-04-24T10:50:44.000Z,Gerindra,in
"🚨 JUST IN 🚨 

Setelah resmi bergabung dengan Arsenal, Prabowo langsung menyiapkan gebrakan taktis. Ia memperkenalkan Trio MBG: Martinelli, Bukayo, dan Gyokeres sebagai ujung tombak lini serang.

Dengan slogan “Pace, Precision, Power”, trio ini diproyeksikan menjadi mesin gol https://t.co/zPRsyjmAo6",,2026-04-23T09:51:00.000Z,txtdarigajelas,in
"5 (lima) program Presiden @Prabowo memerlukan perhatian khusus krn bisa jadi bom waktu, yaitu :
1) MBG
2) KDMP-Koperasi Desa Merah Putih
3) Peningkatan kinerja BUMN oleh Danantara
4) Perjanjian ART dg AS
5) Keterlibatan dlm BoP
Ini informasi, bkn psimis, dan bkn makar.",,2026-04-24T09:43:31.000Z,msaid_didu,in
"ARTINYA  SEMUA PARTAI AKAN MENDUKUNG Prabowo di 2029  maka HENTIKAN MBG SEKARANG JUGA !
https://t.co/cayq1idj43",,2026-04-25T04:31:56.000Z,__anomali__,in
"Yth bpk @prabowo

Apa anda Percaya MBG ini efektif n tepat sasaran ??

@ZUL_Hasan
@DPR_RI
@tvOneNews
https://t.co/tAETp7s2ex",,2026-04-23T14:29:31.000Z,JohnBanting03,in
Day 4: Stop MBG @prabowo,,2026-04-24T23:59:32.000Z,maplespetal,en
"Haru dan bahagia tangis seorang ibu yang punya usaha tahu ,berkat MBG usaha bergerak bahkan mampu memberi lapangan kerja bagi tetangga nya  ini bukan hanya sekedar cerita namun fakta di balik manfaat MBG @prabowo https://t.co/KsOJR1VRs1",,2026-04-23T03:00:32.000Z,Epricila10,in
"MBG Proyek apa'an sih sebenarnya?
@Gerindra @prabowo @DPR_RI https://t.co/CCNR00SKE9",,2026-04-23T12:55:05.000Z,pionpraponco3,in
"@utdfocusid Prabowo bilang

"" MBG saya berhentikan dulu"" 

IHSG langsung ijo",,2026-04-24T03:31:18.000Z,orang_miiskin,in
Gara2 proyek prabowo mbg dan kopdes!!,,2026-04-24T09:09:04.000Z,lucimaya123,in
"@regar_op0sisi @prabowo Makanan Busuk di olah lagi buat MBG selanjutnya 
Gimana gak semaput yg Makan ? https://t.co/w2bRXIKPCS",,2026-04-24T11:40:07.000Z,jawir69,in
"Emg sebergizi apa sih MBG itu? Perasaan kenyataannya malah berkasus, lele mentah lah yg udh pasti full bakteri. Kecuali presiden mau cobain sendiri tuh lele, gue rasa MBG emg cuma ajang buang2 anggaran @prabowo  https://t.co/ElD4cQnOe0",,2026-04-25T11:46:40.000Z,lulunanalunaaa,in
"Presiden Prabowo diminta mencopot Kepala BGN demi menyelamatkan program MBG yang kini jadi sorotan publik. Bagaimana pendapatmu?

#Prabowo #MBG #PolitikIndonesia #BGN https://t.co/JIWGsURgSt",,2026-04-24T05:05:28.000Z,WargaBicara_,in
udahlah mbg stop aja ndut @prabowo,,2026-04-24T07:47:52.000Z,snowookyu,in
"Cendrawasih makin modern. Program Makan Bergizi Gratis (MBG) dari Prabowo Subianto jadi fondasi generasi sehat, kuat, dan siap mendorong kemajuan Papua. #PapuaGoDigital https://t.co/hbvuzzMsdQ",,2026-04-23T11:25:18.000Z,JChelsy70383,in
MBG MBG @prabowo,,2026-04-24T05:22:47.000Z,rushardono,in
"Menu MBG bau bangkai, gurunya sampai mau muntah.
Apakah bertita begini disortir dan tak akan sampai ke @prabowo ? https://t.co/5ycPewLVX2",,2026-04-25T11:42:38.000Z,Ikademan_Yong,in
"Heboh! Narasi Tabungan Dipakai Program MBG Bikin Panik, Ini Klarifikasi OJK https://t.co/O8BX9RS8hA lewat @KanalnewsC @prabowo",,2026-04-24T07:26:13.000Z,amelamalia2088,in
"Ini tak ada hubungannya dgn MBG 
Tak ada kaitannya dgn KMP
Tak ada sangkutannya dgn presiden @prabowo sering keluar negeri.

Yang ingin saya katakan:
Betapa besarnya semangat perjuangan anak-anak negeri untuk mendapatkan ilmu pengetahuan. https://t.co/KqUukRS7jH",,2026-04-24T03:38:18.000Z,regar_op0sisi,in
KUNINGAN MATI LAMPU 2X HARI INI. MBG STOP SAMA DJIWANDONO PECAT LAH @prabowo @bank_indonesia https://t.co/rljzFpW2yr,,2026-04-23T04:01:20.000Z,bigdigjohnny,in
"Program paling Beban saat ini adalah MBG 🙏 cuma buat jadi TAI harus ngeluarin 917M perhari

Nyesel pilih Prabowo, Harusnya Ganjar jadi Presiden aja biar kita dapat Internet Gratis Free Akses Bokep tanpa VPN",,2026-04-23T03:40:55.000Z,TalonXBT,in
"Informasi yg masuk ke prabowo sudah disaring dg sangat rapi berikut argumennya.

Contoh: Keracunan MBG krn anak2 gak biasa makan menggunakan sendok, jumlah yg keracunan hanya 0,0001%, kondisi Aceh sudah membaik hampir 100%, dan seterusnya dan sebagainya",,2026-04-22T03:10:25.000Z,Ari3Pras,in
"@myshawti ternyata di zoo jg dapet mbg
makasih pak prabowo",,2026-04-24T01:29:54.000Z,dxrkchocolx,in
"Luar biasa $IHSG hari ini membuat sejarah dunia...

Satu2nya indeks saham dunia yang turun sampai 3%.

Congrats
We love you pull pak Purbaya..
We love you pull MBG...
We love you pull pak Prabowo

Joget gemoynya mana...

Selalu membanggakan negara ini. https://t.co/E5LCF4J8XE",,2026-04-24T07:32:55.000Z,johnus112100,in
"@menakertrans ,@prabowo , @BadanGizi_RI ,@tempodotco ,
@KompasTV ,@tvOneNews ;
Kata Pk Prabowo adanya MBG telah ciptakan 1 juta lapangan kerja , semoga guru honorer nasib dan gajinya terpikirkan juga
https://t.co/6uFN1MEwe3 https://t.co/80EOJzS5Px",,2026-04-24T07:16:15.000Z,susno2g,in
Akal2 lan prabowo gendut ahh geloo gara2 mbg nihh pasti,,2026-04-24T07:44:33.000Z,shinleesassy,in
Presiden @prabowo tidak paham .bukan MBG yg di utamakan. Tapi sekolah yg rusak yg harus di utamakan . Lagian MBG banyak yg jauh dari kata bergizi. Bahkan banyak jatuh korban keracunan,,2026-04-23T16:25:01.000Z,_satrio_aji_,in
"Bubarin aja pemerintahan elu kalo ga becus gini, Prabowo-Gibran. Kurs dollar makin naik, mbg makin invasif, negara makin terbengkalai, guru makin dipersulit. Keputusan-keputusan kalian juga makin ngawur, gak relevan, gak bermanfaat. Stop mbg, gengsi segede badan gausah dipelihara",,2026-04-23T15:06:30.000Z,saturnooous,in
"WAH GILA PEMERINTAH KONTOLL, MASA GAJI DIPOTONG TAPI MBG JALAN, BAHAN POKOK NAIK, BBM NAIK. @prabowo jadi presiden yang bener kontol lu biji monokotil",,2026-04-23T10:59:43.000Z,Fshenxiaoting,in
"@kenhans03 Andaikan punya pemimpin yang cerdas dan bijaksana 
Mungkin hal semacam ini tidak akan terjadi lagi kedapan nya

Ada jutaan lagi di miskin selalu ketakutan ketika berhadapan dengan rumah sakit 

Hidup Prabowo Subianto 
Hidup MBG program jadi TAIK 
Mati la kalian pemuja MBG",,2026-04-23T15:06:56.000Z,Ratu31195942,in
Pak prabowo pls stop mbg pak,,2026-04-24T03:22:30.000Z,bibiricomey,in
"Kepala BGN Ungkap Kisah Ultah Prabowo yang Bikin Harga Telur Naik Rp3 Ribu Gegara MBG Sajikan 36 Juta Butir Telur
https://t.co/zStO9Epc6C",,2026-04-23T05:13:57.000Z,heralddotID,in
Presiden @prabowo ga ada rasa kasihan sedikitpunkah ngeliat anak sekecil itu hampir mati gara2 mbg?? Apa anak2 ini dipandang cuma sebagai angka???,,2026-04-24T10:27:48.000Z,machineheadz,in
"@DS_yantie Bukan  kurang gizi 
Tidak jg butuh MBG 
Mereka hanya butuh sekolah gratis sampai perguruan tinggi 

Sebelum Prabowo jadi presiden,
Ayah dan ibu mereka tau makanan yg bergizi 
Sayangnya negara tidak pernah membuat mereka sejahtera 

Stop MBG program paling jadi TAIK tuuu",,2026-04-25T04:14:55.000Z,Ratu31195942,in
@Piyusaja2 @prabowo Ternyata yang naik bukan cuma pengeluaran buat MBG https://t.co/8gH5PIQHkx,,2026-04-24T07:48:59.000Z,Navpem,in
"MBG Terus Berpolemik, Pengamat Dorong Prabowo Pecat Kepala BGN Dadan Hindayana https://t.co/ScBPEFMnHi",,2026-04-23T10:24:05.000Z,distori_id,in
"Hashim: gagasan MBG sudah dicetuskan Prabowo sejak 2006 saat itu jumlah stunting 30% ini menjadi ancaman bangsa

Sekarang 20 tahun kemudian jangan-jangan angkatan kerja kita di desa atau kota menderita dari stunting.. https://t.co/yLXpOOT114",,2026-04-23T01:25:32.000Z,ekowboy2,in
Saya kalo jadi presiden sih batalin program MBG,,2026-04-22T17:18:09.000Z,kopibitter,in
Kopdes MP dan MBG itu bom waktu buat Prabowo downfall🫵 https://t.co/TPexcFP742,,2026-04-23T02:48:47.000Z,Hnirankara,in
"Pak @prabowo ...

Waktu si Dadan bilang 19 ribu sapi utk MBG di depan muka Bapak, apa ada keterangan lanjutan kalo itu cuma simulasi ??

Bapak gak merasa ditipu gituuu sama omon2nya ?? https://t.co/0MNK5vKrGb",,2026-04-23T09:04:54.000Z,bobby_risakotta,in
"Sejumlah responden riset terbaru menilai MBG hanya jadi bancakan elit politik. Menurut mereka, program Prabowo-Gibran ini juga sama sekali tak peduli hak anak.
https://t.co/6tPH1WId5p",,2026-04-23T01:55:38.000Z,magdaleneid,in
"Terimakasih Pak @prabowo, Program MBG Benar-benar Bermanfaat 🙏

Berkah Perajin Tempe Dari Program MBG 

Kedelai dan tempe sudah menjadi pemandangan biasa bagi Sholikin, seorang perajin tempe asal Desa Semen, Kabupaten Ngawi, Jawa Timur.

Rezeki bagi pengrajin tempe di Ngawi https://t.co/uAkh6Yp9MF",,2026-04-22T04:00:06.000Z,Netizen_bawel,in
Mending beli motor buat bapak ini drpada buat staff mbg @Gerindra @prabowo baca dongg woy,,2026-04-22T15:23:05.000Z,sweetbrownice,in
"Semoga MBG sudah siap lebih cepat di lokasi tersebut sebagai Bukti Cinta Prabowo

Siswa SDNi 10 Linge, Aceh Tengah, terpaksa seberangi sungai menggunakan tali gantung setelah jembatan apung di Reje Payung putus akibat banjir.

[ Dustin Perempuan Berdaya Anya Terpercaya B. 2011 ] https://t.co/4CwmgS2UP4",,2026-04-21T14:21:00.000Z,quatxt,in
"SANGAT DISAYANGKAN...
""Padahal Prabowo udah ngangguk-ngangguk percaya kalo 19 ribu ekor sapi dan lele dipotong setiap hari untuk MBG!
Ternyata ketularan virus OmonOmonikova-02 juga nih si Dadan! Wakakakakakka..!""

#Ngik https://t.co/IjdCYnzEzi",,2026-04-23T11:16:28.000Z,HumorJonTampan,in
"Artinya rakyat Indonesia ngak usah pintar cukup bodoh saja, makan saja MBG banyak-banyak badan besar otak kosong, kalau kerja cukup cuci piring saja. 

MBG harga mati.  
Keren MBG sangat mendukung program nya. 
@prabowo 
@setkabgoid",,2026-04-23T09:41:53.000Z,PSofianika,in
"@Husenfurqan Berdasarkan diskusi publik terkini di media &amp; X, ada kritik vokal yang minta proyek MBG (Makan Bergizi Gratis) dihentikan. Contohnya ICW sarankan stop karena kasus keracunan massal (&gt;10 ribu kasus), dugaan korupsi mitra SPPG, &amp; inefisiensi anggaran besar.

Tapi pemerintah Prabowo",,2026-04-22T22:47:08.000Z,grok,in
Prabowo: Tapi MBG lancar kan?,,2026-04-23T12:12:04.000Z,cakkadull,in
Bubarkan program MBG Pak @prabowo,,2026-04-23T01:37:29.000Z,marstophia,in
"Ekonom Sarankan Prabowo Banyak Mendengar dan Merenung, Tinjau Ulang Program MBG hingga Koperasi Desa
https://t.co/Vve6tFqJWK https://t.co/u1qb7AaYmz",,2026-04-23T01:36:59.000Z,black_k00k33,in
"Ini MBG yg katanya 15rb/porsi😂
Paling 7rb,
prabowo dlm pidatonya sgt elergi KORUPSI,
Nyatanya MBG itu trjdi korupsi berjamaah,
Mulai gub rp1rb/porsi smpi bup,
Bahkan pemasok buah2an 1rb/1kl,
Jadi wajar mentri iran berpesan,
Jgn campur urs ursn kami,
Urus aja rakyat mu yg lapar! https://t.co/HKfWEtq6xw",,2026-04-22T06:17:17.000Z,unbrickers,in
PRABOWO PLER,,2026-04-22T22:10:17.000Z,MyBiniGua,pl
MBG di stop aja @prabowo,,2026-04-23T13:47:46.000Z,hakimsrg,in
prabowo pls ganti mbg jadi loker aj 😭😭😭😭😭💔,,2026-04-23T03:05:00.000Z,k_opikenangan,in
"Pak @prabowo 
MBG itu sae!!!
tapi banyak TAPIIIIII...nya!!",,2026-04-23T09:59:33.000Z,Balimulya,in
"msh blm jelas apkh ini =  Slow Living ..apa slow Dying ?? .. Belakang kontrakan 30 meter 😪🙇🏼‍♀️
Bantu Rt, disabilitas, dek Hilma yatiim https://t.co/zrzDd7nzra

berjualan dgn emak

iran MBG prabowo trump BGN dapur BNI ijazah chat UI TNI hormuz BBM naik utang pemerintah https://t.co/kdpgFT3S2j",,2026-04-23T05:55:12.000Z,HilmaNuril21164,in
